PQID,UID,Year,Month,Day,CMT_AMT,CAT,UNM
9833,30288,2012,4,9,3,I,Kyle McDonald
9836,12747,2011,6,28,1,I,Sascha Montellese
9839,16689,2011,6,26,8,I,Jonathan Marshall
9844,30288,2012,4,17,4,I,Kyle McDonald
9847,12747,2011,6,26,2,I,Sascha Montellese
9861,30285,2012,3,28,7,I,lukasz karluk
9876,30281,2012,2,29,4,I,Theodore Watson
9876,30281,2012,3,19,50,I,Theodore Watson
9876,30282,2012,2,29,9,I,arturo
9876,30282,2012,3,18,16,I,arturo
9876,30285,2012,3,19,43,I,lukasz karluk
9876,30288,2012,2,28,5,I,Kyle McDonald
9876,30288,2012,3,16,35,I,Kyle McDonald
9878,12747,2011,6,26,2,I,Sascha Montellese
9883,30285,2012,3,19,1,I,lukasz karluk
9889,30285,2012,3,18,1,I,lukasz karluk
9891,30288,2012,3,17,7,I,Kyle McDonald
9893,30285,2012,3,18,31,I,lukasz karluk
9897,30288,2012,3,16,15,I,Kyle McDonald
9909,16689,2011,6,20,3,I,Jonathan Marshall
9912,30285,2012,3,13,1,I,lukasz karluk
9916,30285,2012,3,12,1,I,lukasz karluk
9917,30285,2012,3,12,1,I,lukasz karluk
9919,30285,2012,3,11,4,I,lukasz karluk
9923,30285,2012,3,8,1,I,lukasz karluk
9924,30288,2012,3,7,2,I,Kyle McDonald
9924,30288,2012,4,8,7,I,Kyle McDonald
9977,16689,2011,6,5,3,I,Jonathan Marshall
9980,30281,2012,2,26,31,I,Theodore Watson
9980,30282,2012,2,26,49,I,arturo
9980,30285,2012,2,25,1,I,lukasz karluk
9980,30288,2012,2,26,58,I,Kyle McDonald
10002,30288,2012,2,26,15,I,Kyle McDonald
10009,30288,2012,2,25,14,I,Kyle McDonald
10017,30288,2012,2,24,14,I,Kyle McDonald
10031,30281,2011,12,31,1,I,Theodore Watson
10031,30281,2012,2,24,17,I,Theodore Watson
10031,30282,2011,11,28,1,I,arturo
10031,30282,2011,12,20,11,I,arturo
10031,30282,2012,1,24,9,I,arturo
10031,30282,2012,2,17,62,I,arturo
10031,30288,2011,12,21,5,I,Kyle McDonald
10031,30288,2012,2,24,22,I,Kyle McDonald
10063,30281,2011,10,31,5,I,Theodore Watson
10063,30281,2011,11,9,1,I,Theodore Watson
10063,30281,2011,12,31,1,I,Theodore Watson
10063,30281,2012,2,24,11,I,Theodore Watson
10063,30282,2011,10,28,4,I,arturo
10063,30282,2011,11,28,17,I,arturo
10063,30282,2011,12,20,11,I,arturo
10063,30282,2012,1,24,9,I,arturo
10063,30282,2012,2,17,60,I,arturo
10063,30288,2011,11,9,2,I,Kyle McDonald
10063,30288,2011,12,21,5,I,Kyle McDonald
10063,30288,2012,2,24,22,I,Kyle McDonald
10073,30288,2012,2,24,1,I,Kyle McDonald
10077,30281,2012,2,9,1,I,Theodore Watson
10090,30288,2012,2,23,5,I,Kyle McDonald
10092,12747,2011,6,10,1,I,Sascha Montellese
10106,30288,2012,2,23,5,I,Kyle McDonald
10121,30281,2011,10,31,10,I,Theodore Watson
10121,30281,2011,11,9,1,I,Theodore Watson
10121,30281,2011,12,31,1,I,Theodore Watson
10121,30281,2012,2,9,10,I,Theodore Watson
10121,30282,2011,7,30,2,I,arturo
10121,30282,2011,8,28,27,I,arturo
10121,30282,2011,9,15,6,I,arturo
10121,30282,2011,10,28,9,I,arturo
10121,30282,2011,11,28,17,I,arturo
10121,30282,2011,12,20,11,I,arturo
10121,30282,2012,1,24,9,I,arturo
10121,30282,2012,2,17,28,I,arturo
10121,30288,2011,8,17,2,I,Kyle McDonald
10121,30288,2011,9,19,10,I,Kyle McDonald
10121,30288,2011,11,9,2,I,Kyle McDonald
10121,30288,2011,12,21,5,I,Kyle McDonald
10121,30288,2012,2,22,6,I,Kyle McDonald
10127,30281,2011,10,31,10,I,Theodore Watson
10127,30281,2011,11,9,1,I,Theodore Watson
10127,30281,2011,12,31,1,I,Theodore Watson
10127,30281,2012,2,9,10,I,Theodore Watson
10127,30282,2011,7,30,2,I,arturo
10127,30282,2011,8,28,27,I,arturo
10127,30282,2011,9,15,6,I,arturo
10127,30282,2011,10,28,9,I,arturo
10127,30282,2011,11,28,17,I,arturo
10127,30282,2011,12,20,11,I,arturo
10127,30282,2012,1,24,9,I,arturo
10127,30282,2012,2,17,28,I,arturo
10127,30288,2011,8,17,2,I,Kyle McDonald
10127,30288,2011,9,19,10,I,Kyle McDonald
10127,30288,2011,11,9,2,I,Kyle McDonald
10127,30288,2011,12,21,5,I,Kyle McDonald
10127,30288,2012,2,22,6,I,Kyle McDonald
10135,30281,2011,10,31,10,I,Theodore Watson
10135,30281,2011,11,9,1,I,Theodore Watson
10135,30281,2011,12,31,1,I,Theodore Watson
10135,30281,2012,2,9,10,I,Theodore Watson
10135,30282,2011,7,30,2,I,arturo
10135,30282,2011,8,28,27,I,arturo
10135,30282,2011,9,15,6,I,arturo
10135,30282,2011,10,28,9,I,arturo
10135,30282,2011,11,28,17,I,arturo
10135,30282,2011,12,20,11,I,arturo
10135,30282,2012,1,24,9,I,arturo
10135,30282,2012,2,17,28,I,arturo
10135,30288,2011,8,17,2,I,Kyle McDonald
10135,30288,2011,9,19,10,I,Kyle McDonald
10135,30288,2011,11,9,2,I,Kyle McDonald
10135,30288,2011,12,21,5,I,Kyle McDonald
10135,30288,2012,2,23,7,I,Kyle McDonald
10139,30288,2012,2,22,1,I,Kyle McDonald
10140,4351,2012,9,29,3,I,Nay
10140,4351,2012,10,7,4,I,Nay
10140,4351,2012,11,25,2,I,Nay
10140,9962,2012,10,19,5,I,Shauren
10140,9962,2012,11,10,2,I,Shauren
10140,9962,2012,12,1,1,I,Shauren
10140,25180,2012,10,10,25,I,Subv
10140,25180,2012,11,14,3,I,Subv
10140,25180,2012,12,1,3,I,Subv
10151,16689,2011,6,12,3,I,Jonathan Marshall
10154,30285,2012,2,16,1,I,lukasz karluk
10158,30288,2012,2,9,2,I,Kyle McDonald
10160,30281,2011,10,31,10,I,Theodore Watson
10160,30281,2011,11,9,1,I,Theodore Watson
10160,30281,2011,12,31,1,I,Theodore Watson
10160,30281,2012,2,9,9,I,Theodore Watson
10160,30282,2011,7,30,2,I,arturo
10160,30282,2011,8,28,27,I,arturo
10160,30282,2011,9,15,6,I,arturo
10160,30282,2011,10,28,9,I,arturo
10160,30282,2011,11,28,17,I,arturo
10160,30282,2011,12,20,11,I,arturo
10160,30282,2012,1,24,9,I,arturo
10160,30282,2012,2,7,6,I,arturo
10160,30288,2011,8,17,2,I,Kyle McDonald
10160,30288,2011,9,19,10,I,Kyle McDonald
10160,30288,2011,11,9,2,I,Kyle McDonald
10160,30288,2011,12,21,5,I,Kyle McDonald
10160,30288,2012,2,9,5,I,Kyle McDonald
10175,30288,2012,2,8,3,I,Kyle McDonald
10177,30281,2011,10,31,10,I,Theodore Watson
10177,30281,2011,11,9,1,I,Theodore Watson
10177,30281,2011,12,31,1,I,Theodore Watson
10177,30282,2011,7,30,2,I,arturo
10177,30282,2011,8,28,27,I,arturo
10177,30282,2011,9,15,6,I,arturo
10177,30282,2011,10,28,9,I,arturo
10177,30282,2011,11,28,17,I,arturo
10177,30282,2011,12,20,11,I,arturo
10177,30282,2012,1,24,9,I,arturo
10177,30282,2012,2,7,6,I,arturo
10177,30288,2011,8,17,2,I,Kyle McDonald
10177,30288,2011,9,19,10,I,Kyle McDonald
10177,30288,2011,11,9,2,I,Kyle McDonald
10177,30288,2011,12,21,5,I,Kyle McDonald
10177,30288,2012,2,8,3,I,Kyle McDonald
10183,30281,2011,10,31,10,I,Theodore Watson
10183,30281,2011,11,9,1,I,Theodore Watson
10183,30281,2011,12,31,1,I,Theodore Watson
10183,30282,2011,7,30,2,I,arturo
10183,30282,2011,8,28,27,I,arturo
10183,30282,2011,9,15,6,I,arturo
10183,30282,2011,10,28,9,I,arturo
10183,30282,2011,11,28,17,I,arturo
10183,30282,2011,12,20,11,I,arturo
10183,30282,2012,1,24,9,I,arturo
10183,30282,2012,2,3,4,I,arturo
10183,30288,2011,8,17,2,I,Kyle McDonald
10183,30288,2011,9,19,10,I,Kyle McDonald
10183,30288,2011,11,9,2,I,Kyle McDonald
10183,30288,2011,12,21,5,I,Kyle McDonald
10203,30282,2012,1,4,1,I,arturo
10217,30288,2011,12,21,1,I,Kyle McDonald
10233,30281,2011,10,31,10,I,Theodore Watson
10233,30281,2011,11,9,1,I,Theodore Watson
10233,30282,2011,7,30,2,I,arturo
10233,30282,2011,8,28,27,I,arturo
10233,30282,2011,9,15,6,I,arturo
10233,30282,2011,10,28,9,I,arturo
10233,30282,2011,11,13,10,I,arturo
10233,30288,2011,8,17,2,I,Kyle McDonald
10233,30288,2011,9,19,10,I,Kyle McDonald
10233,30288,2011,11,9,2,I,Kyle McDonald
10246,30288,2011,11,9,2,I,Kyle McDonald
10292,30282,2011,9,11,1,I,arturo
10292,30288,2011,9,19,8,I,Kyle McDonald
10296,30288,2011,9,13,1,I,Kyle McDonald
10300,30288,2011,9,13,1,I,Kyle McDonald
10302,30282,2011,7,30,2,I,arturo
10302,30282,2011,8,17,26,I,arturo
10302,30288,2011,8,17,2,I,Kyle McDonald
10302,30288,2011,9,13,1,I,Kyle McDonald
10326,30288,2011,8,16,1,I,Kyle McDonald
10335,30282,2011,8,12,1,I,arturo
10339,30282,2011,7,30,2,I,arturo
10339,30282,2011,8,12,8,I,arturo
10340,4351,2012,8,26,4,I,Nay
10340,4351,2012,9,1,23,I,Nay
10340,4351,2012,10,7,1,I,Nay
10340,4351,2012,11,23,3,I,Nay
10340,25158,2012,8,28,1,I,blub
10340,25180,2012,8,22,24,I,Subv
10340,25180,2012,9,3,26,I,Subv
10340,25180,2012,10,3,7,I,Subv
10340,25180,2012,11,12,1,I,Subv
10350,12747,2011,5,30,4,I,Sascha Montellese
10368,30288,2011,7,20,2,I,Kyle McDonald
10378,30288,2011,7,18,3,I,Kyle McDonald
10392,30288,2011,7,11,6,I,Kyle McDonald
10399,30288,2011,7,5,7,I,Kyle McDonald
10405,4351,2012,11,24,1,I,Nay
10405,9962,2012,11,25,10,I,Shauren
10405,25158,2012,11,25,6,I,blub
10406,4351,2012,8,26,4,I,Nay
10406,4351,2012,9,1,23,I,Nay
10406,4351,2012,10,7,1,I,Nay
10406,4351,2012,11,23,3,I,Nay
10406,25158,2012,8,28,1,I,blub
10406,25180,2012,8,22,24,I,Subv
10406,25180,2012,9,3,26,I,Subv
10406,25180,2012,10,3,7,I,Subv
10406,25180,2012,11,12,1,I,Subv
10430,16689,2011,5,1,1,I,Jonathan Marshall
10431,30288,2011,5,28,9,I,Kyle McDonald
10437,16689,2011,4,28,6,I,Jonathan Marshall
10437,16689,2011,5,1,4,I,Jonathan Marshall
10442,30288,2011,5,21,1,I,Kyle McDonald
10458,12747,2011,4,28,2,I,Sascha Montellese
10458,12747,2011,5,2,1,I,Sascha Montellese
10472,4351,2012,8,23,22,I,Nay
10472,4351,2012,9,3,60,I,Nay
10472,4351,2012,10,7,4,I,Nay
10472,9962,2012,8,25,4,I,Shauren
10472,9962,2012,9,5,16,I,Shauren
10472,9962,2012,10,19,5,I,Shauren
10472,25158,2012,8,24,3,I,blub
10472,25158,2012,9,10,4,I,blub
10472,25180,2012,9,9,11,I,Subv
10472,25180,2012,10,10,25,I,Subv
10478,30288,2011,4,19,3,I,Kyle McDonald
10480,30288,2011,4,19,8,I,Kyle McDonald
10489,30288,2011,3,30,1,I,Kyle McDonald
10521,30288,2011,2,15,1,I,Kyle McDonald
10537,30288,2011,2,13,1,I,Kyle McDonald
10548,30282,2011,2,10,2,I,arturo
10549,30282,2010,5,23,1,I,arturo
10549,30282,2010,6,2,34,I,arturo
10549,30282,2010,7,11,10,I,arturo
10549,30282,2010,8,1,15,I,arturo
10549,30282,2010,11,28,4,I,arturo
10549,30282,2011,1,28,83,I,arturo
10549,30282,2011,2,10,52,I,arturo
10572,12747,2011,4,10,1,I,Sascha Montellese
10594,12747,2011,1,28,2,I,Sascha Montellese
10594,12747,2011,2,7,6,I,Sascha Montellese
10594,12747,2011,3,13,7,I,Sascha Montellese
10594,12747,2011,4,1,3,I,Sascha Montellese
10634,30282,2011,1,30,55,I,arturo
10642,30282,2010,5,23,1,I,arturo
10642,30282,2010,6,2,34,I,arturo
10642,30282,2010,7,11,10,I,arturo
10642,30282,2010,8,1,15,I,arturo
10642,30282,2010,11,28,4,I,arturo
10642,30282,2011,1,28,16,I,arturo
10642,30282,2011,2,2,3,I,arturo
10652,30288,2011,1,27,16,I,Kyle McDonald
10657,30288,2011,1,27,16,I,Kyle McDonald
10702,4351,2012,8,26,4,I,Nay
10702,4351,2012,9,1,23,I,Nay
10702,25158,2012,8,28,1,I,blub
10702,25180,2012,8,22,24,I,Subv
10702,25180,2012,9,3,25,I,Subv
10734,30288,2011,1,15,2,I,Kyle McDonald
10739,30288,2011,1,15,6,I,Kyle McDonald
10765,16689,2011,2,25,8,I,Jonathan Marshall
10803,30288,2011,1,13,7,I,Kyle McDonald
10808,30288,2011,1,13,20,I,Kyle McDonald
10822,9962,2012,9,9,1,I,Shauren
10829,30288,2011,1,11,4,I,Kyle McDonald
10831,16689,2011,2,15,3,I,Jonathan Marshall
10838,30288,2011,1,9,8,I,Kyle McDonald
10844,30288,2010,11,20,8,I,Kyle McDonald
10844,30288,2011,1,10,16,I,Kyle McDonald
10859,16689,2011,2,16,18,I,Jonathan Marshall
10950,27536,2012,5,14,57,I,Alexey
10950,27536,2012,6,22,93,I,Alexey
10950,27536,2012,7,1,44,I,Alexey
10950,27536,2012,8,1,51,I,Alexey
10968,4351,2012,8,17,1,I,Nay
10976,4351,2012,8,14,4,I,Nay
10976,25158,2012,8,14,8,I,blub
10987,4351,2012,7,16,27,I,Nay
10987,4351,2012,8,13,71,I,Nay
10987,9962,2012,7,11,52,I,Shauren
10987,9962,2012,8,1,23,I,Shauren
10987,25158,2012,8,12,1,I,blub
10987,25180,2012,8,3,38,I,Subv
10988,2638,2012,3,15,6,I,Jon Leighton
10990,25158,2012,8,13,1,I,blub
10991,25158,2012,8,13,1,I,blub
10992,25158,2012,8,13,1,I,blub
10996,25158,2012,8,12,1,I,blub
10997,4351,2012,7,16,27,I,Nay
10997,4351,2012,8,1,63,I,Nay
10997,9962,2012,5,30,1,I,Shauren
10997,9962,2012,7,11,68,I,Shauren
10997,9962,2012,8,1,20,I,Shauren
10997,25158,2012,8,12,1,I,blub
10997,25180,2012,8,3,31,I,Subv
10998,25158,2012,8,12,1,I,blub
11007,4351,2012,1,22,5,I,Nay
11007,4351,2012,2,21,1,I,Nay
11007,4351,2012,5,30,2,I,Nay
11007,4351,2012,7,16,27,I,Nay
11007,4351,2012,8,1,28,I,Nay
11007,9962,2012,1,27,14,I,Shauren
11007,9962,2012,2,1,7,I,Shauren
11007,9962,2012,3,23,1,I,Shauren
11007,9962,2012,5,30,2,I,Shauren
11007,9962,2012,7,11,68,I,Shauren
11007,9962,2012,8,1,9,I,Shauren
11007,25180,2012,3,22,6,I,Subv
11007,25180,2012,4,3,1,I,Subv
11007,25180,2012,8,3,17,I,Subv
11012,4351,2012,1,22,13,I,Nay
11012,4351,2012,2,21,1,I,Nay
11012,4351,2012,5,30,2,I,Nay
11012,4351,2012,7,16,27,I,Nay
11012,4351,2012,8,1,17,I,Nay
11012,9962,2012,1,27,19,I,Shauren
11012,9962,2012,2,1,7,I,Shauren
11012,9962,2012,3,23,1,I,Shauren
11012,9962,2012,5,30,2,I,Shauren
11012,9962,2012,7,11,68,I,Shauren
11012,9962,2012,8,1,4,I,Shauren
11012,25180,2012,1,16,2,I,Subv
11012,25180,2012,3,22,6,I,Subv
11012,25180,2012,4,3,1,I,Subv
11012,25180,2012,8,3,4,I,Subv
11014,25158,2012,8,4,1,I,blub
11030,25158,2012,8,2,1,I,blub
11033,25158,2012,7,29,1,I,blub
11047,25158,2012,7,21,1,I,blub
11051,25158,2012,7,17,1,I,blub
11054,25158,2012,7,15,1,I,blub
11061,25158,2012,7,10,1,I,blub
11066,25158,2012,7,7,1,I,blub
11069,25158,2012,7,6,1,I,blub
11072,25158,2012,7,2,1,I,blub
11084,27536,2012,1,23,11,I,Alexey
11084,27536,2012,2,1,28,I,Alexey
11084,27536,2012,3,1,52,I,Alexey
11084,27536,2012,4,1,52,I,Alexey
11084,27536,2012,5,14,51,I,Alexey
11084,27536,2012,6,22,46,I,Alexey
11096,25158,2012,6,21,1,I,blub
11097,25158,2012,6,21,1,I,blub
11101,25158,2012,6,20,1,I,blub
11104,25158,2012,6,18,1,I,blub
11116,25158,2012,6,14,1,I,blub
11120,25158,2012,6,13,1,I,blub
11124,25158,2012,6,2,1,I,blub
11126,4351,2011,11,27,5,I,Nay
11126,4351,2011,12,18,29,I,Nay
11126,4351,2012,1,22,25,I,Nay
11126,4351,2012,2,21,1,I,Nay
11126,4351,2012,5,30,2,I,Nay
11126,9962,2011,11,29,1,I,Shauren
11126,9962,2011,12,17,2,I,Shauren
11126,9962,2012,1,27,25,I,Shauren
11126,9962,2012,2,1,7,I,Shauren
11126,9962,2012,3,23,1,I,Shauren
11126,9962,2012,5,30,1,I,Shauren
11126,25180,2012,1,16,5,I,Subv
11126,25180,2012,3,22,6,I,Subv
11126,25180,2012,4,3,1,I,Subv
11128,25158,2012,6,1,1,I,blub
11136,25158,2012,5,26,1,I,blub
11142,25158,2012,5,20,1,I,blub
11147,27536,2012,5,16,3,I,Alexey
11148,25158,2012,5,15,1,I,blub
11149,25158,2012,5,15,1,I,blub
11153,25158,2012,5,13,1,I,blub
11159,25158,2012,5,9,1,I,blub
11175,25158,2012,4,27,1,I,blub
11177,25158,2012,4,27,1,I,blub
11189,25158,2012,4,22,1,I,blub
11190,25158,2012,4,21,1,I,blub
11200,25158,2012,4,16,1,I,blub
11207,25158,2012,4,7,1,I,blub
11209,25158,2012,4,7,2,I,blub
11210,25158,2012,4,6,2,I,blub
11211,25158,2012,4,6,1,I,blub
11213,25158,2012,4,6,1,I,blub
11214,25158,2012,4,6,1,I,blub
11252,4351,2011,6,28,2,I,Nay
11252,4351,2011,7,3,1,I,Nay
11252,25180,2012,2,18,1,I,Subv
11252,25180,2012,3,4,3,I,Subv
11279,4351,2012,3,11,2,I,Nay
11279,9962,2012,3,11,3,I,Shauren
11279,25180,2012,3,9,1,I,Subv
11300,25158,2012,3,4,1,I,blub
11301,4351,2012,2,26,13,I,Nay
11301,9962,2012,2,29,22,I,Shauren
11301,25180,2012,2,27,3,I,Subv
11328,4351,2012,2,20,7,I,Nay
11328,9962,2012,2,18,3,I,Shauren
11328,25158,2012,2,18,1,I,blub
11328,25180,2012,2,19,8,I,Subv
11334,4351,2012,1,29,4,I,Nay
11334,4351,2012,2,15,26,I,Nay
11334,9962,2012,1,31,6,I,Shauren
11334,9962,2012,2,14,5,I,Shauren
11334,25158,2012,1,30,1,I,blub
11334,25180,2012,1,31,19,I,Subv
11334,25180,2012,2,14,57,I,Subv
11353,25180,2012,2,3,1,I,Subv
11354,25180,2012,2,9,24,I,Subv
11378,4351,2011,11,27,16,I,Nay
11378,4351,2011,12,18,29,I,Nay
11378,4351,2012,1,22,25,I,Nay
11378,9962,2011,11,29,4,I,Shauren
11378,9962,2011,12,17,2,I,Shauren
11378,9962,2012,1,27,25,I,Shauren
11378,25180,2012,1,16,5,I,Subv
11389,25158,2012,1,30,1,I,blub
11410,4351,2011,11,27,19,I,Nay
11410,4351,2011,12,18,29,I,Nay
11410,4351,2012,1,22,22,I,Nay
11410,9962,2011,11,29,7,I,Shauren
11410,9962,2011,12,17,2,I,Shauren
11410,9962,2012,1,20,11,I,Shauren
11410,25180,2012,1,16,5,I,Subv
11433,25158,2012,1,21,1,I,blub
11437,25158,2012,1,30,4,I,blub
11438,25158,2012,1,19,2,I,blub
11439,25158,2012,1,18,1,I,blub
11441,25158,2012,1,18,1,I,blub
11443,27536,2012,1,17,1,I,Alexey
11451,25180,2012,1,16,2,I,Subv
11474,25180,2012,1,13,1,I,Subv
11486,25180,2012,1,11,1,I,Subv
11493,25180,2012,1,9,1,I,Subv
11503,25180,2012,1,9,2,I,Subv
11525,25180,2012,1,7,2,I,Subv
11528,25180,2012,1,6,3,I,Subv
11536,25180,2012,1,5,1,I,Subv
11604,25180,2012,1,3,1,I,Subv
11625,25180,2011,12,28,5,I,Subv
11626,25180,2011,12,26,1,I,Subv
11689,16689,2013,6,3,2,I,Jonathan Marshall
11784,9962,2011,10,8,2,I,Shauren
12006,4351,2013,7,14,11,I,Nay
12006,4351,2013,8,5,13,I,Nay
12006,9962,2013,7,9,5,I,Shauren
12006,9962,2013,8,1,6,I,Shauren
12006,25158,2013,7,14,129,I,blub
12006,25158,2013,8,16,58,I,blub
12006,25158,2013,9,6,5,I,blub
12006,25180,2013,7,23,1,I,Subv
12008,4351,2013,7,14,11,I,Nay
12008,4351,2013,8,5,13,I,Nay
12008,9962,2013,7,9,5,I,Shauren
12008,9962,2013,8,1,6,I,Shauren
12008,25158,2013,7,14,129,I,blub
12008,25158,2013,8,16,58,I,blub
12008,25158,2013,9,6,5,I,blub
12008,25180,2013,7,23,1,I,Subv
12034,4351,2013,7,14,11,I,Nay
12034,4351,2013,8,5,13,I,Nay
12034,9962,2013,6,28,1,I,Shauren
12034,9962,2013,7,9,5,I,Shauren
12034,9962,2013,8,1,5,I,Shauren
12034,25158,2013,6,28,5,I,blub
12034,25158,2013,7,14,130,I,blub
12034,25158,2013,8,16,53,I,blub
12034,25180,2013,7,23,1,I,Subv
12046,4351,2013,8,12,1,I,Nay
12098,4351,2013,7,15,4,I,Nay
12130,25158,2013,5,21,1,I,blub
100335,2638,2008,9,7,1,O,Jon Leighton
100336,2638,2010,10,31,2,O,Jon Leighton
100337,2638,2010,12,31,41,O,Jon Leighton
100338,2638,2011,1,26,79,O,Jon Leighton
100339,2638,2011,2,18,7,O,Jon Leighton
100340,2638,2011,3,18,17,O,Jon Leighton
100341,2638,2011,4,14,18,O,Jon Leighton
100342,2638,2011,5,23,39,O,Jon Leighton
100343,2638,2011,6,12,60,O,Jon Leighton
100344,2638,2011,7,18,25,O,Jon Leighton
100345,2638,2011,8,3,43,O,Jon Leighton
100346,2638,2011,9,7,56,O,Jon Leighton
100347,2638,2011,10,23,3,O,Jon Leighton
100348,2638,2011,11,19,77,O,Jon Leighton
100349,2638,2011,12,3,117,O,Jon Leighton
100350,2638,2012,1,27,21,O,Jon Leighton
100351,2638,2012,2,22,5,O,Jon Leighton
100352,2638,2012,3,30,42,O,Jon Leighton
100353,2638,2012,4,27,61,O,Jon Leighton
100354,2638,2012,5,18,27,O,Jon Leighton
100355,2638,2012,6,2,10,O,Jon Leighton
100356,2638,2012,7,17,31,O,Jon Leighton
100357,2638,2012,8,31,40,O,Jon Leighton
100358,2638,2012,9,14,25,O,Jon Leighton
100359,2638,2012,10,12,8,O,Jon Leighton
100360,2638,2012,11,23,13,O,Jon Leighton
100361,2638,2013,1,27,10,O,Jon Leighton
100362,2638,2013,2,15,5,O,Jon Leighton
100363,2638,2013,3,22,17,O,Jon Leighton
100364,2638,2013,4,19,9,O,Jon Leighton
100365,2638,2013,5,10,6,O,Jon Leighton
100366,2638,2013,6,28,9,O,Jon Leighton
100572,17402,2010,12,19,43,O,Vijay Dev
100573,17402,2011,2,10,16,O,Vijay Dev
100574,17402,2011,3,10,2,O,Vijay Dev
100575,17402,2011,4,22,5,O,Vijay Dev
100576,17402,2011,5,24,37,O,Vijay Dev
100577,17402,2011,6,18,67,O,Vijay Dev
100578,17402,2011,7,22,36,O,Vijay Dev
100579,17402,2011,8,27,21,O,Vijay Dev
100580,17402,2011,9,16,48,O,Vijay Dev
100581,17402,2011,10,5,40,O,Vijay Dev
100582,17402,2011,11,5,59,O,Vijay Dev
100583,17402,2011,12,31,64,O,Vijay Dev
100584,17402,2012,1,30,56,O,Vijay Dev
100585,17402,2012,2,18,32,O,Vijay Dev
100586,17402,2012,3,29,44,O,Vijay Dev
100587,17402,2012,4,23,63,O,Vijay Dev
100588,17402,2012,5,26,93,O,Vijay Dev
100589,17402,2012,6,30,17,O,Vijay Dev
100590,17402,2012,7,15,11,O,Vijay Dev
100591,17402,2012,8,29,14,O,Vijay Dev
100592,17402,2012,9,29,20,O,Vijay Dev
100593,17402,2012,10,21,15,O,Vijay Dev
100594,17402,2012,11,23,13,O,Vijay Dev
100595,17402,2012,12,29,29,O,Vijay Dev
100596,17402,2013,1,9,8,O,Vijay Dev
100597,17402,2013,2,26,3,O,Vijay Dev
100598,17402,2013,3,20,9,O,Vijay Dev
100599,17402,2013,4,13,4,O,Vijay Dev
100600,17402,2013,5,19,11,O,Vijay Dev
100601,17402,2013,6,13,8,O,Vijay Dev
100602,17402,2013,7,5,3,O,Vijay Dev
100603,17402,2013,8,30,3,O,Vijay Dev
100604,17402,2013,9,21,4,O,Vijay Dev
100748,22053,2010,1,31,7,O,Santiago Pastorino
100749,22053,2010,2,1,15,O,Santiago Pastorino
100750,22053,2010,3,30,15,O,Santiago Pastorino
100751,22053,2010,4,20,56,O,Santiago Pastorino
100752,22053,2010,5,22,39,O,Santiago Pastorino
100753,22053,2010,6,30,50,O,Santiago Pastorino
100754,22053,2010,7,31,62,O,Santiago Pastorino
100755,22053,2010,8,31,46,O,Santiago Pastorino
100756,22053,2010,9,1,17,O,Santiago Pastorino
100757,22053,2010,10,17,30,O,Santiago Pastorino
100758,22053,2010,11,16,47,O,Santiago Pastorino
100759,22053,2010,12,22,30,O,Santiago Pastorino
100760,22053,2011,1,13,16,O,Santiago Pastorino
100761,22053,2011,2,12,11,O,Santiago Pastorino
100762,22053,2011,3,17,14,O,Santiago Pastorino
100763,22053,2011,4,4,21,O,Santiago Pastorino
100764,22053,2011,5,11,14,O,Santiago Pastorino
100765,22053,2011,6,29,31,O,Santiago Pastorino
100766,22053,2011,7,6,87,O,Santiago Pastorino
100767,22053,2011,8,6,81,O,Santiago Pastorino
100768,22053,2011,9,4,97,O,Santiago Pastorino
100769,22053,2011,10,4,17,O,Santiago Pastorino
100770,22053,2011,11,27,3,O,Santiago Pastorino
100771,22053,2011,12,20,20,O,Santiago Pastorino
100772,22053,2012,1,29,53,O,Santiago Pastorino
100773,22053,2012,2,20,16,O,Santiago Pastorino
100774,22053,2012,3,17,44,O,Santiago Pastorino
100775,22053,2012,4,23,23,O,Santiago Pastorino
100776,22053,2012,5,8,22,O,Santiago Pastorino
100777,22053,2012,6,13,16,O,Santiago Pastorino
100778,22053,2012,7,24,5,O,Santiago Pastorino
100779,22053,2012,8,9,16,O,Santiago Pastorino
100780,22053,2012,9,20,26,O,Santiago Pastorino
100781,22053,2012,10,2,17,O,Santiago Pastorino
100782,22053,2012,11,15,28,O,Santiago Pastorino
100783,22053,2012,12,30,11,O,Santiago Pastorino
100784,22053,2013,1,28,13,O,Santiago Pastorino
100785,22053,2013,2,20,11,O,Santiago Pastorino
100786,22053,2013,3,6,7,O,Santiago Pastorino
100787,22053,2013,4,11,18,O,Santiago Pastorino
100788,22053,2013,5,17,2,O,Santiago Pastorino
100789,22053,2013,6,30,6,O,Santiago Pastorino
100790,22053,2013,7,27,10,O,Santiago Pastorino
100791,22053,2013,8,26,13,O,Santiago Pastorino
100792,22053,2013,9,4,6,O,Santiago Pastorino
101063,30535,2008,3,29,3,O,Joshua Peek
101064,30535,2008,4,30,22,O,Joshua Peek
101065,30535,2008,5,31,13,O,Joshua Peek
101066,30535,2008,6,14,29,O,Joshua Peek
101067,30535,2008,7,31,89,O,Joshua Peek
101068,30535,2008,8,31,50,O,Joshua Peek
101069,30535,2008,9,28,4,O,Joshua Peek
101070,30535,2008,10,30,9,O,Joshua Peek
101071,30535,2008,11,28,36,O,Joshua Peek
101072,30535,2008,12,29,51,O,Joshua Peek
